id;fileName;sousDossier;titre;dateAchat;personnage;lieu;support;etiquette;auteur;favori;art;concert;histoire;partition;corbeille;rotation;albums;filterKey;optique;poids;map
ph_mu9v0ub1qre8js;2019-12-23 005 Cha & Karim.JPG;2019;Noël;2019-12-23T16:02;"Charlotte, Karim";;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;624;
ph_mu9v0uc6mf8u4k;2019-12-23 006 Pat.JPG;2019;Mercury La Frasse Patricia;2019-12-23T16:02;Patricia;"Mercury, La Frasse";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;211;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0ufmhqm5vf;2019-12-23 003 Cha & Karim.JPG;2019;Noël;2019-12-23T16:01;"Charlotte, Karim";"Mercury, La Frasse";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;506;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0ujc4wjw3w;2019-12-23 004 Cha & Karim.JPG;2019;Noël;2019-12-23T16:01;"Charlotte, Karim";"Mercury, La Frasse";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;586;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0umnfshjx9;2019-12-23 001 Cha & Karim cuisinent.JPG;2019;Noël;2019-12-23T15:59;"Charlotte, Karim";"Mercury, La Frasse";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;470;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0uqc8suvvg;2019-12-23 002 Cha & Karim.JPG;2019;Noël;2019-12-23T11:00;"Charlotte, Karim";"Mercury, La Frasse";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;504;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0uujk1nenr;2019-12-23 019 Lucille Yves Estelle.JPG;2019;Anniversaire;2019-12-23T00:03;"Lucille, Yves, Estelle";"Albertville, Saint-Sigismond";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;606;https://www.google.com/maps/search/?api=1&query=Albertville%2C%20Saint-Sigismond
ph_mu9v0uzbm9ibb3;2019-12-23 021 Karim Lucille Yves Estelle.JPG;2019;Anniversaire;2019-12-23T00:03;"Karim, Lucille, Yves, Estelle";;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;610;
ph_mu9v0v2z1j8eme;2019-12-23 018.JPG;2019;Anniversaire;2019-12-23T00:02;;"Albertville, Saint-Sigismond";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;579;https://www.google.com/maps/search/?api=1&query=Albertville%2C%20Saint-Sigismond
ph_mu9v0v7xyn8oge;2019-12-23 012 Mame Pape Yves Laurence Estelle Lucille Cedric Cha Karim Pat.JPG;2019;Anniversaire;2019-12-23T00:01;"MameG, Lucien, Yves, Laurence, Estelle, Lucille, Cédric, Charlotte, Karim, Patricia";"Albertville, Saint-Sigismond";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;650;https://www.google.com/maps/search/?api=1&query=Albertville%2C%20Saint-Sigismond
ph_mu9v0vcth441dt;2019-12-23 013 Mame Pape Yves Laurence Estelle Lucille Cedric Cha Karim Pat.JPG;2019;Anniversaire;2019-12-23T00:01;"MameG, Lucien, Yves, Laurence, Estelle, Lucille, Cédric, Charlotte, Karim, Patricia";"Albertville, Saint-Sigismond";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;664;https://www.google.com/maps/search/?api=1&query=Albertville%2C%20Saint-Sigismond
ph_mu9v0ve3rpprpm;"2019-12-13 ENERGYM Jacky BRUNEL Raphael LAURENTI, Phil, Jean NODET & Francis VOLPATO.JPG";2019;Jacky Raphael Philippe Jean Francis;2019-12-13T09:47;"Jacky, Raphael, Philippe, Jean, Francis";;numérique;;Philippe;false;false;false;false;false;false;0;;;;443;
ph_mu9v0vmqawph2t;2019-09 Pat Phil Sylvie Roger en Indou.jpg;2019;GBA;2019-12-01T19:03;"Patricia, Philippe, Sylvie, Roro";;numérique;;Michoubidou;true;false;false;false;false;false;0;;;;482;
ph_mu9v0vsvn8703i;2019-09 Phil en Indou.jpg;2019;GBA;2019-12-01T06:53;Philippe;Aubord;numérique;;Philippe;true;false;false;false;false;false;0;;;;238;https://www.google.com/maps/search/?api=1&query=Aubord
ph_mu9v0vx6jh0lk4;2019-12-23 022 Karim Cedric Lucille Yves Estelle.JPG;2019;Anniversaire;2019-11-23T00:03;"Karim, Cédric, Lucille, Yves, Estelle";"Albertville, Saint-Sigismond";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;510;https://www.google.com/maps/search/?api=1&query=Albertville%2C%20Saint-Sigismond
ph_mu9v0w83r0x0qn;2019-10-03 vCap de Bon-Désir baleine Rorqual (2).JPG;2019;Animal;2019-11-03T13:59;;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;SONY DSC-HX350;485;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
ph_mu9v0wd2dbcyv8;2019-11-02 Savoie (7) Sylvie Roger Marc Michele Pat Phil.JPG;2019;GBA;2019-11-02T00:02;"Sylvie, Roro, Marc, Michoubidou, Patricia, Philippe";"Mercury, La Frasse";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;636;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0wi0m8cpz9;2019-11-02 Savoie (8) Sylvie Roger Marc Michele Pat Phil.JPG;2019;GBA;2019-11-02T00:02;"Sylvie, Roro, Marc, Michoubidou, Patricia, Philippe";"Mercury, La Frasse";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;636;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0wnc584itl;2019-11-02 Savoie (9) Sylvie Roger Marc Michele Pat Phil.JPG;2019;GBA;2019-11-02T00:02;"Sylvie, Roro, Marc, Michoubidou, Patricia, Philippe";"Mercury, La Frasse";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;633;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0wrwulsp07;2019-11-02 Savoie (10) Sylvie Roger Marc Michele Pat.JPG;2019;GBA;2019-11-02T00:00;"Sylvie, Roro, Marc, Michoubidou, Patricia";"Mercury, La Frasse";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;581;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0wwccwpxw0;2019-11-02 Savoie (2) Marc Michele Pat.JPG;2019;Marc Michoubidou Patricia;2019-11-02T00:00;"Marc, Michoubidou, Patricia";"Mercury, La Frasse";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;553;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0x0uwdffq0;2019-11-02 Savoie (3) Marc Michele Pat.JPG;2019;Marc Michoubidou Patricia;2019-11-02T00:00;"Marc, Michoubidou, Patricia";"Mercury, La Frasse";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;607;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0x5chqeky5;2019-11-02 Savoie (4) Sylvie Roger Marc Michele Pat.JPG;2019;Sylvie Roro Marc Michoubidou Patricia;2019-11-02T00:00;"Sylvie, Roro, Marc, Michoubidou, Patricia";"Mercury, La Frasse";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;601;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0x9tnz80et;2019-11-02 Savoie (5) Sylvie Roger Marc Michele Pat.JPG;2019;Sylvie Roro Marc Michoubidou Patricia;2019-11-02T00:00;"Sylvie, Roro, Marc, Michoubidou, Patricia";"Mercury, La Frasse";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;563;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0xf61cl68f;2019-11-02 Savoie (6) Sylvie Roger Marc Michele Pat Phil.JPG;2019;Sylvie Roro Marc Michoubidou Patricia Philippe;2019-11-02T00:00;"Sylvie, Roro, Marc, Michoubidou, Patricia, Philippe";"Mercury, La Frasse";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;664;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0xkzdrb1h1;2019-10-29 Savoie Cha Laurence Pat Yves.JPG;2019;Famille;2019-10-29T12:00;"Charlotte, Laurence, Patricia, Yves";"Mercury, La Frasse";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;683;https://www.google.com/maps/search/?api=1&query=Mercury%2C%20La%20Frasse
ph_mu9v0xmce9t47a;2019-10-17 itinéraire Gaspésie.jpg;2019;Gaspésie;2019-10-17T16:49;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;218;
ph_mu9v0xnfcyad5d;2019-10-16 Nicolet musée des Religions (6) Francs maçons.JPG;2019;Gaspésie;2019-10-16T12:08;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;108;
ph_mu9v0y2tulespd;2019-10-16 Nicolet musée des Religions (7) Francs maçons.JPG;2019;Gaspésie;2019-10-16T12:08;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;112;
ph_mu9v0y4eexg538;2019-10-16 Nicolet musée des Religions (8) Francs maçons Nombre d'or.JPG;2019;Gaspésie;2019-10-16T12:08;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;45;
ph_mu9v0y5ss553jm;2019-10-16 Nicolet musée des Religions (3) Francs maçons.JPG;2019;Gaspésie;2019-10-16T12:07;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;115;
ph_mu9v0y7cvjdvd4;2019-10-16 Nicolet musée des Religions (4) Francs maçons.JPG;2019;Gaspésie;2019-10-16T12:07;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;149;
ph_mu9v0y8ub7lb6p;2019-10-16 Nicolet musée des Religions (5) Francs maçons.JPG;2019;Gaspésie;2019-10-16T12:07;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;107;
ph_mu9v0yad8ouyt9;2019-10-16 Nicolet musée des Religions (2) Francs maçons.JPG;2019;Gaspésie;2019-10-16T12:03;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;159;
ph_mu9v0ybm59qfy4;2019-10-16 Nicolet musée des Religions (1) holocauste.JPG;2019;Gaspésie;2019-10-16T12:02;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;202;
ph_mu9v0yd3g20vij;2019-10-15 Québec chutes de Chaudière à Lévis (7).JPG;2019;Gaspésie;2019-10-15T14:10;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;99;
ph_mu9v0yekeherc1;2019-10-15 Québec chutes de Chaudière à Lévis (8).JPG;2019;Gaspésie;2019-10-15T14:10;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;106;
ph_mu9v0yg3yn1xtu;2019-10-15 Québec chutes de Chaudière à Lévis (6).JPG;2019;Gaspésie;2019-10-15T14:09;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;147;
ph_mu9v0yhdfki09l;2019-10-15 Québec chutes de Chaudière à Lévis (5).JPG;2019;Gaspésie;2019-10-15T14:08;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;141;
ph_mu9v0yihcgfjql;2019-10-15 Québec chutes de Chaudière à Lévis (4) Pat.JPG;2019;Gaspésie;2019-10-15T14:06;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;237;
ph_mu9v0yk2vi2u3v;2019-10-15 Québec chutes de Chaudière à Lévis (3).JPG;2019;Gaspésie;2019-10-15T14:05;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;239;
ph_mu9v0yl8rjemu5;2019-10-15 Québec chutes de Chaudière à Lévis (2).JPG;2019;Gaspésie;2019-10-15T14:04;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;203;
ph_mu9v0ymjyk05at;2019-10-15 Québec chutes de Chaudière à Lévis (1) Pat.JPG;2019;Gaspésie;2019-10-15T14:03;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;200;
ph_mu9v0ysv1of5an;2019-10-15 Québec chutes de Chaudière à Lévis (9).JPG;2019;Gaspésie;2019-10-15T14:03;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;163;
ph_mu9v0yu7lhrcgo;2019-10-15 Québec (54).JPG;2019;Gaspésie;2019-10-15T12:07;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;116;
ph_mu9v0yv9psaibm;2019-10-15 Québec (54) Phil la buche 2.JPG;2019;Gaspésie;2019-10-15T11:58;Philippe;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;144;
ph_mu9v0ywctar09u;2019-10-15 Québec (54) Phil la buche.JPG;2019;Gaspésie;2019-10-15T11:58;Philippe;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;271;
ph_mu9v0yxe5tsk2d;2019-10-15 Québec (54) Phil.JPG;2019;Gaspésie;2019-10-15T11:58;Philippe;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;243;
ph_mu9v0yylyha8a1;2019-10-15 Québec (0) totems.JPG;2019;Gaspésie;2019-10-15T11:57;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;131;
ph_mu9v0yznrmccz7;2019-10-15 Québec (0).JPG;2019;Gaspésie;2019-10-15T11:57;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;121;
ph_mu9v0z0o1e5bxx;2019-10-15 Québec (53).JPG;2019;Gaspésie;2019-10-15T11:19;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;156;
ph_mu9v0z26v9wybi;2019-10-15 Québec (52).JPG;2019;Gaspésie;2019-10-15T11:17;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;122;
ph_mu9v0z3cvqjzii;2019-10-15 Québec (50).JPG;2019;Gaspésie;2019-10-15T11:16;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;162;
ph_mu9v0z4nkp5t7r;2019-10-15 Québec (51).JPG;2019;Gaspésie;2019-10-15T11:16;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;234;
ph_mu9v0z65rmesna;2019-10-15 Québec (48).JPG;2019;Gaspésie;2019-10-15T11:12;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;104;
ph_mu9v0z7r66qie8;2019-10-15 Québec (49).JPG;2019;Gaspésie;2019-10-15T11:12;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;109;
ph_mu9v0z91xkf28u;2019-10-15 Québec (47).JPG;2019;Gaspésie;2019-10-15T11:11;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;146;
ph_mu9v0za3ecs6gy;2019-10-15 Québec (46).JPG;2019;Gaspésie;2019-10-15T11:09;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;176;
ph_mu9v0zsvsh62p0;2019-10-15 Québec (45).JPG;2019;Gaspésie;2019-10-15T11:07;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;111;
ph_mu9v0zuprlzkrc;2019-10-15 Québec (44).JPG;2019;Gaspésie;2019-10-15T11:05;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;189;
ph_mu9v0zw7uxi9kq;2019-10-15 Québec (43).JPG;2019;Gaspésie;2019-10-15T10:59;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;156;
ph_mu9v0zxlomf7h7;2019-10-15 Québec (41).JPG;2019;Gaspésie;2019-10-15T10:54;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;110;
ph_mu9v0zypgx5t9a;2019-10-15 Québec (42).JPG;2019;Gaspésie;2019-10-15T10:54;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;131;
ph_mu9v1006vqwh7y;2019-10-15 Québec (40).JPG;2019;Gaspésie;2019-10-15T10:51;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;109;
ph_mu9v101vb365u2;2019-10-15 Québec (39).JPG;2019;Gaspésie;2019-10-15T10:47;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;140;
ph_mu9v103ddv383c;2019-10-15 Québec (38).JPG;2019;Gaspésie;2019-10-15T10:40;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;172;
ph_mu9v104u9tz80b;2019-10-15 Québec (37).JPG;2019;Gaspésie;2019-10-15T10:16;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;124;
ph_mu9v1067groago;2019-10-15 Québec (36).JPG;2019;Gaspésie;2019-10-15T10:15;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;146;
ph_mu9v107o617el8;2019-10-15 Québec (35).JPG;2019;Gaspésie;2019-10-15T10:14;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;119;
ph_mu9v1094z3fdij;2019-10-15 Québec (34).JPG;2019;Gaspésie;2019-10-15T10:09;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;77;
ph_mu9v10ak9zb2oy;2019-10-15 Québec (32).JPG;2019;Gaspésie;2019-10-15T09:58;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;85;
ph_mu9v10by67kr5g;2019-10-15 Québec (33).JPG;2019;Gaspésie;2019-10-15T09:58;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;92;
ph_mu9v10d583tfxb;2019-10-15 Québec (31).JPG;2019;Gaspésie;2019-10-15T09:57;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;76;
ph_mu9v10hpu099q0;2019-10-15 Québec (30).JPG;2019;Gaspésie;2019-10-15T09:55;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;89;
ph_mu9v10j62jnb2d;2019-10-15 Québec (29).JPG;2019;Gaspésie;2019-10-15T09:54;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;119;
ph_mu9v10ketmhi5a;2019-10-15 Québec (28).JPG;2019;Gaspésie;2019-10-15T09:52;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;118;
ph_mu9v10lq9ryn53;2019-10-15 Québec (26).JPG;2019;Gaspésie;2019-10-15T09:51;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;87;
ph_mu9v10mrt25bbs;2019-10-15 Québec (27).JPG;2019;Gaspésie;2019-10-15T09:51;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;90;
ph_mu9v10nsmobnuo;2019-10-15 Québec (24).JPG;2019;Gaspésie;2019-10-15T09:49;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;132;
ph_mu9v10p9lz19el;2019-10-15 Québec (23).JPG;2019;Gaspésie;2019-10-15T09:48;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;132;
ph_mu9v10qr7z0qjs;2019-10-15 Québec (22).JPG;2019;Gaspésie;2019-10-15T09:47;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;136;
ph_mu9v10s87vzpq0;2019-10-15 Québec (19).JPG;2019;Gaspésie;2019-10-15T09:46;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;129;
ph_mu9v10tazalwsq;2019-10-15 Québec (20).JPG;2019;Gaspésie;2019-10-15T09:46;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;142;
ph_mu9v10utrym6vw;2019-10-15 Québec (21).JPG;2019;Gaspésie;2019-10-15T09:46;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;134;
ph_mu9v10w8czesi6;2019-10-15 Québec (16).JPG;2019;Gaspésie;2019-10-15T09:45;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;143;
ph_mu9v10xrviqtge;2019-10-15 Québec (17).JPG;2019;Gaspésie;2019-10-15T09:45;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;168;
ph_mu9v10z3vx169i;2019-10-15 Québec (18).JPG;2019;Gaspésie;2019-10-15T09:45;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;134;
ph_mu9v110jyskdkq;2019-10-15 Québec (14).JPG;2019;Gaspésie;2019-10-15T09:42;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;85;
ph_mu9v117ehz4c0j;2019-10-15 Québec (15).JPG;2019;Gaspésie;2019-10-15T09:42;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;91;
ph_mu9v118r7r1giq;2019-10-15 Québec (12).JPG;2019;Gaspésie;2019-10-15T09:41;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;85;
ph_mu9v119t7q0l3c;2019-10-15 Québec (13).JPG;2019;Gaspésie;2019-10-15T09:41;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;175;
ph_mu9v11awspjng9;2019-10-15 Québec (10).JPG;2019;Gaspésie;2019-10-15T09:40;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;112;
ph_mu9v11by28nong;2019-10-15 Québec (11).JPG;2019;Gaspésie;2019-10-15T09:40;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;164;
ph_mu9v11d1p1ngb3;2019-10-15 Québec (9).JPG;2019;Gaspésie;2019-10-15T09:40;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;136;
ph_mu9v11egdj0tru;2019-10-15 Québec (7).JPG;2019;Gaspésie;2019-10-15T09:39;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;135;
ph_mu9v11g48y7i6f;2019-10-15 Québec (8).JPG;2019;Gaspésie;2019-10-15T09:39;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;109;
ph_mu9v11hqhammt2;2019-10-15 Québec (5).JPG;2019;Gaspésie;2019-10-15T09:38;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;121;
ph_mu9v11j38t9lwu;2019-10-15 Québec (6).JPG;2019;Gaspésie;2019-10-15T09:38;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;115;
ph_mu9v11kh8bfljl;2019-10-15 Québec (4).JPG;2019;Gaspésie;2019-10-15T09:37;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;138;
ph_mu9v11lrs9xiz0;2019-10-15 Québec (1).JPG;2019;Gaspésie;2019-10-15T09:36;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;95;
